Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
22-Apr-08,795,822,795,819.45,815.9402201,95216,3099,77690564,17900,18.8,27,24.45
23-Apr-08,825,848,820,844.45,835.9325816,128852,3293,107711585,44726,34.71,28,19.45
24-Apr-08,850,855,795.05,798.1,820.9988805,285845,7465,234678425,64576,22.59,59.95,-51.9
25-Apr-08,799,806.75,780,782.75,788.6037825,163703,4883,129096805,54679,33.4,26.75,-16.25
28-Apr-08,780,790,765,766.8,773.6020431,110615,3132,85571990,53174,48.07,25,-13.2
29-Apr-08,768.5,779.5,765,775.35,774.9387826,89174,2406,69104391,22993,25.78,14.5,6.85
30-Apr-08,778.9,783,755.25,758.65,762.8057534,164981,4022,125848456,81009,49.1,27.75,-20.25
2-May-08,765,771.85,750.1,753.55,757.5584194,112668,3580,85352592,35445,31.46,21.75,-11.45
5-May-08,758.5,769,749.8,757.75,761.3542893,91589,2989,69731678,16634,18.16,19.2,-0.75
6-May-08,757.75,757.75,738,741.1,745.7440299,129144,3496,96308367,68557,53.09,19.75,-16.65
7-May-08,745,745,730.05,737.2,735.4559202,105207,2600,77375111,38099,36.21,14.95,-7.8
8-May-08,735,752,731,743.25,744.8944219,86230,3116,64232246,15228,17.66,21,8.25
9-May-08,739.9,739.9,709.1,712,721.0282027,196222,5298,141481596,72399,36.9,30.8,-27.9
12-May-08,715,719.7,690,701.65,697.3276708,136982,4140,95521339,56263,41.07,29.7,-13.35
13-May-08,709,717,679,683,700.7171935,177998,4995,124726259,61265,34.42,38,-26
14-May-08,680,683,665.3,667.3,671.804684,220366,5870,148042911,90339,40.99,17.7,-12.7
15-May-08,671,685,670,682.1,679.8044221,170280,5148,115757097,49880,29.29,15,11.1
16-May-08,688,690.85,677.25,680.05,682.4420462,130699,3026,89194493,52472,40.15,13.6,-7.95
20-May-08,673.25,701.2,670,682.45,687.8157498,172917,5121,118935036,38419,22.22,31.2,9.2
21-May-08,679,693.45,672,689.6,686.1363598,142212,4315,97576824,20456,14.38,21.45,10.6
22-May-08,690,690,678,680,682.5973578,123683,3380,84425689,49927,40.37,12,-10
23-May-08,680.5,687,665.1,667.45,674.204525,92023,2653,62042323,40747,44.28,21.9,-13.05
26-May-08,664.75,664.75,651.55,655.05,655.3142239,108079,2373,70825706,66242,61.29,13.2,-9.7
27-May-08,664.5,664.5,652,655.55,656.065898,106498,1875,69869706,72845,68.4,12.5,-8.95
28-May-08,664,671,658,668.65,661.8309894,688087,3607,455397300,601127,87.36,13,4.65
29-May-08,675,681,648,655.55,663.3754793,184660,3835,122498916,87948,47.63,33,-19.45
30-May-08,666,666,651.8,660.65,658.8891614,69723,1851,45939729,29601,42.46,14.2,-5.35
2-Jun-08,662,667,620,626.1,646.0450855,105932,3549,68436848,34145,32.23,47,-35.9
3-Jun-08,620.1,655.25,615.55,649.5,641.2715832,229009,7164,146856964,34662,15.14,39.7,29.4
4-Jun-08,650.6,656,628,632.8,646.0637346,151472,4459,97860566,43276,28.57,28,-17.8
5-Jun-08,639,650,629.35,639.7,640.5672543,117420,3383,75215407,49878,42.48,20.65,0.7
6-Jun-08,645,650,625,627.65,635.3739446,53655,1981,34090989,11834,22.06,25,-17.35
9-Jun-08,618,619,590.1,613.05,606.5774365,128331,3850,77842689,62817,48.95,28.9,-4.95
10-Jun-08,650,650,602,616.4,613.4934156,113981,3019,69926593,45448,39.87,48,-33.6
11-Jun-08,625,641,615.9,635.45,627.6903179,86634,2809,54379323,26760,30.89,25.1,10.45
12-Jun-08,628,646.8,615,632.25,632.0983068,156510,4772,98929706,41252,26.36,31.8,4.25
13-Jun-08,635,639.9,628.2,634.2,633.9916088,68286,2156,43292751,10370,15.19,11.7,-0.8
16-Jun-08,643.5,645,630.25,635.7,640.2313916,47089,1802,30147856,6144,13.05,14.75,-7.8
17-Jun-08,639.9,640,631.25,637.6,636.9390612,40795,1528,25983929,7679,18.82,8.75,-2.3
18-Jun-08,640,667.5,632,643.2,656.4652984,278690,8599,182950314,32100,11.52,35.5,3.2
19-Jun-08,640,653.1,631.15,640.45,643.7285395,141376,4858,91007766,16849,11.92,21.95,0.45
20-Jun-08,650,650,622,625.35,631.4319556,146691,3537,92625385,63369,43.2,28,-24.65
23-Jun-08,615.25,621,602,605.8,608.2300103,113921,3278,69290171,46482,40.8,19,-9.45
24-Jun-08,603,614.75,585,592.05,603.7540438,103677,2816,62595408,35160,33.91,29.75,-10.95
25-Jun-08,587,597.7,565.9,594.95,592.4595659,69298,2399,41056263,19499,28.14,31.8,7.95
26-Jun-08,608,612,588,599.65,596.2946625,105161,3011,62706943,40547,38.56,24,-8.35
27-Jun-08,588,600,576.05,579.3,599.5078058,6249734,5267,3746764317,6118877,97.91,23.95,-8.7
30-Jun-08,580,580,512,522.5,542.851521,178308,4779,96794769,70859,39.74,68,-57.5
1-Jul-08,527,536.1,497.1,505.45,518.1673081,139264,4302,72162052,32470,23.32,39,-21.55
2-Jul-08,499,515,479,502.1,495.5025373,320613,6957,158864555,127179,39.67,36,3.1
3-Jul-08,497.9,500,470,472.3,480.4938328,172283,5230,82780919,46213,26.82,30,-25.6
4-Jul-08,474,488.95,462,477.95,476.0681063,827809,5528,394093463,672436,81.23,26.95,3.95
7-Jul-08,484.7,509.95,480.55,496.2,496.5803737,229254,7047,113843037,36689,16,29.4,11.5
8-Jul-08,487.5,537.9,482,527,514.7552037,292627,8995,150631271,51469,17.59,55.9,39.5
9-Jul-08,535.55,555,532.3,536.1,540.7327104,114939,4198,62151277,29056,25.28,22.7,0.55
10-Jul-08,531.1,558.15,531,552.8,547.9265103,293837,7654,161001082,68386,23.27,27.15,21.7
11-Jul-08,560,565,533.3,543.25,551.9888398,208509,6058,115094641,39440,18.92,31.7,-16.75
14-Jul-08,540,551.9,530.1,534.8,540.6475574,124111,4833,67100309,35512,28.61,21.8,-5.2
15-Jul-08,525,532,510,526.3,524.3746774,112745,3832,59120623,37132,32.93,22,1.3
16-Jul-08,530,541.3,506.05,514.4,526.8835449,230123,6449,121248022,54548,23.7,35.25,-15.6
17-Jul-08,533.6,543.8,521.55,538.8,536.3412473,121009,3713,64902118,25076,20.72,22.25,5.2
18-Jul-08,543.5,549,523,538.7,534.4501473,124908,3102,66757099,40456,32.39,26,-4.8
21-Jul-08,541.55,556,536,542.35,546.1502085,86573,3642,47281862,9908,11.44,20,0.8
22-Jul-08,536,570,536,564.5,555.7409188,90462,2563,50273435,41662,46.05,34,28.5
23-Jul-08,575,595,572.1,591.1,582.715339,109857,3867,64015359,31785,28.93,22.9,16.1
24-Jul-08,598,599,552.1,560.75,575.9414512,231226,5847,133172638,40340,17.45,46.9,-37.25
25-Jul-08,556.5,579.75,522.5,574.25,561.7081355,169356,5512,95128643,22788,13.46,57.25,17.75
28-Jul-08,570,597.9,566,593.45,585.916266,101703,3552,59589442,20526,20.18,31.9,23.45
29-Jul-08,585,585,561,568.85,573.2036907,61397,2409,35192987,13504,21.99,24,-16.15
30-Jul-08,575,593,574.4,590.9,584.9526822,71601,2296,41883197,15872,22.17,18.6,15.9
31-Jul-08,587.9,604.4,573.15,584.3,590.3933249,177225,5039,104632457,52604,29.68,31.25,-3.6
1-Aug-08,579,593,572.05,576.5,581.7216541,190486,3845,110809831,107101,56.23,20.95,-2.5
4-Aug-08,580,594,573.5,585.8,585.5626732,101407,3527,59380154,22003,21.7,20.5,5.8
5-Aug-08,584,619,584,616.15,606.2849427,230685,7324,139860842,44925,19.47,35,32.15
6-Aug-08,627,651.1,621,637.6,638.7436599,274600,8497,175399009,63224,23.02,30.1,10.6
7-Aug-08,641,649,612.15,639.1,634.513256,216921,8054,137639250,17522,8.08,36.85,-1.9
8-Aug-08,630,641.8,626,629.65,630.8976498,264914,5672,167133620,99106,37.41,15.8,-0.35
11-Aug-08,631,648,625.2,630.25,634.9204974,60237,2659,38245706,14618,24.27,22.8,-0.75
12-Aug-08,636,636,621.1,628,626.3937196,154544,3420,96805391,62963,40.74,14.9,-8
13-Aug-08,621,629,620,627.65,625.45405,79630,1958,49804906,28548,35.85,9,6.65
14-Aug-08,626,632.95,604.1,609.75,613.8133949,115522,3644,70908951,45333,39.24,28.85,-16.25
18-Aug-08,619.9,620.6,590.1,594.4,597.377288,65340,2687,39032632,13022,19.93,30.5,-25.5
19-Aug-08,586.1,591.8,558,560.05,570.0004832,132443,4369,75492574,54574,41.21,33.8,-26.05
20-Aug-08,560.6,574,560,566.35,568.4920043,96052,3455,54604794,21738,22.63,14,5.75
21-Aug-08,565.05,571.4,545,548.95,559.6978503,100384,3708,56184709,20428,20.35,26.4,-16.1
22-Aug-08,545.9,561,541.15,558.75,556.1413292,75264,3058,41857421,18614,24.73,19.85,12.85
25-Aug-08,565,575.55,551.25,556.35,562.9962443,55383,2336,31180421,8585,15.5,24.3,-8.65
26-Aug-08,548,565,546.05,560.5,557.3580957,41232,1811,22980989,6745,16.36,18.95,12.5
27-Aug-08,570,570,556.5,558.5,562.0294143,45964,1744,25833120,7616,16.57,13.5,-11.5
28-Aug-08,552.9,570,545.05,552.25,561.5687765,92866,3670,52150646,12870,13.86,24.95,-0.65
29-Aug-08,558,563,553.05,561.65,558.8460241,64614,2517,36109277,9942,15.39,9.95,3.65
1-Sep-08,560,568.5,555,564.2,562.6276661,55512,2300,31232587,6542,11.78,13.5,4.2
2-Sep-08,575,659.6,567,587.75,579.4858772,116655,4002,67599925,33967,29.12,92.6,12.75
4-Sep-08,630,637.1,575.2,586.85,587.1702441,85677,3263,50306985,10055,11.74,61.9,-43.15
5-Sep-08,580,588,575.5,584.65,584.6244178,140635,1966,82218655,94535,67.22,12.5,4.65
8-Sep-08,597.8,608.45,593.05,599.55,601.942233,82400,3439,49600040,20311,24.65,15.4,1.75
9-Sep-08,602.8,611,593.2,596.7,602.8325463,84919,3378,51191937,15084,17.76,17.8,-6.1
10-Sep-08,592,608.55,590.2,601.1,603.6892643,84699,3416,51131877,11883,14.03,18.35,9.1
11-Sep-08,600,603.85,591,594.65,597.3363197,54582,2264,32603811,4599,8.43,12.85,-5.35
12-Sep-08,598,604.9,585.15,590.55,596.0470822,40270,1826,24002816,6232,15.48,19.75,-7.45
15-Sep-08,584,601.9,560,594.15,576.7386508,68353,3119,39421817,11267,16.48,41.9,10.15
16-Sep-08,581,592.5,570,582.75,581.4738481,86074,3037,50049780,18588,21.6,22.5,1.75
17-Sep-08,582.75,600,576,592.6,587.36282,75831,3151,44540310,11540,15.22,24,9.85
18-Sep-08,580,608,562.1,601.35,593.0571507,409811,3789,243041344,326627,79.7,45.9,21.35
19-Sep-08,610,621,601.35,605,610.1874701,131797,4356,80420878,23670,17.96,19.65,-5
22-Sep-08,607,628.8,602.1,624.5,621.1637717,134254,5389,83393721,21472,15.99,26.7,17.5
23-Sep-08,619.7,634.4,610,626.2,627.1092837,124703,4086,78202409,37240,29.86,24.4,6.5
24-Sep-08,626,633.4,621,627.8,627.284658,178934,3286,112242553,94270,52.68,12.4,1.8
25-Sep-08,625,632.85,606,611.15,623.4226724,193980,5750,120931530,39378,20.3,26.85,-13.85
26-Sep-08,605.5,618,601.3,613.7,611.5891919,133011,3595,81348090,50635,38.07,16.7,8.2
29-Sep-08,615,616,586,610.55,602.1618226,130674,4400,78686894,18755,14.35,30,-4.45
30-Sep-08,588,617,587.1,611.65,607.9361656,77701,3040,47237248,13918,17.91,29.9,23.65
1-Oct-08,615,630.5,611.15,627.25,624.2075537,78081,3646,48738750,12527,16.04,19.35,12.25
3-Oct-08,623,629.95,619,625.05,624.6926656,94555,2150,59067815,36655,38.77,10.95,2.05
6-Oct-08,618,618,595,598.7,602.4479677,94009,1996,56635531,32291,34.35,23,-19.3
7-Oct-08,599,614,576.15,590.4,595.8736508,60871,2733,36271425,9084,14.92,37.85,-8.6
8-Oct-08,570,581,547,570.85,566.2202605,65872,2716,37298061,20116,30.54,34,0.85
10-Oct-08,549,590,520.65,541.5,543.4777185,69587,3177,37818984,25095,36.06,69.35,-7.5
13-Oct-08,550,560,536.35,555.7,548.6727536,86470,2816,47443733,27411,31.7,23.65,5.7
14-Oct-08,565,578.8,546.05,552,563.2316309,51513,2347,29013751,8217,15.95,32.75,-13
15-Oct-08,549,563,540,544.65,550.8770064,45978,2602,25328223,4736,10.3,23,-4.35
16-Oct-08,539,539,508,522.6,517.6368839,52592,2566,27223559,8014,15.24,31,-16.4
17-Oct-08,544.6,544.6,476.05,489.05,511.1555951,56255,3060,28755058,14213,25.27,68.55,-55.55
20-Oct-08,508,513,453,459.05,481.9865959,114816,4137,55339773,43899,38.23,60,-48.95
21-Oct-08,474,496,446.6,486.75,468.9573224,125921,5372,59051575,16422,13.04,49.4,12.75
22-Oct-08,485,495,448,452.15,467.5491074,73217,3195,34232543,19389,26.48,47,-32.85
23-Oct-08,441,460,420,442.85,443.343037,71004,3017,31479129,8381,11.8,40,1.85
24-Oct-08,430,439.8,401,423.15,420.6428989,95844,3292,40316098,35641,37.19,38.8,-6.85
27-Oct-08,418,423.5,369,414.75,403.9636284,103185,3366,41682987,54656,52.97,54.5,-3.25
28-Oct-08,432,449,427,443,436.7090577,17543,860,7661187,6306,35.95,22,11
29-Oct-08,451.1,485,437.35,473.7,457.3144473,67563,3042,30897536,15516,22.97,47.65,22.6
31-Oct-08,480,521,480,493.4,505.4539335,85713,3894,43323973,9912,11.56,41,13.4
3-Nov-08,500,524.9,485,511.7,505.4028981,97856,3460,49456706,19448,19.87,39.9,11.7
4-Nov-08,510,515,488,506.4,500.0467729,104569,3975,52289391,15890,15.2,27,-3.6
5-Nov-08,512,518,462.05,470.95,485.3731966,200527,5574,97330431,73654,36.73,55.95,-41.05
6-Nov-08,465,473.95,440,464.65,461.1036317,81394,2856,37531069,13940,17.13,33.95,-0.35
7-Nov-08,460,483.9,458.95,478.7,473.3488318,86546,3484,40966448,18907,21.85,24.95,18.7
10-Nov-08,490,500,479,497.45,493.4365695,55817,2377,27542149,16513,29.58,21,7.45
11-Nov-08,490,496.9,470.35,473.05,482.1514339,60013,2388,28935354,10527,17.54,26.55,-16.95
12-Nov-08,470,480,452.25,459.75,466.3445361,74059,3088,34537010,9485,12.81,27.75,-10.25
14-Nov-08,465,469,415,418.6,432.9593002,101917,4391,44125913,27714,27.19,54,-46.4
17-Nov-08,420,440.95,400.05,436.55,418.437257,128851,5553,53916059,12701,9.86,40.9,16.55
18-Nov-08,429,430,400,405.25,411.9578364,101699,4182,41895700,16530,16.25,30,-23.75
19-Nov-08,404.9,426.4,391.4,401.6,414.1761797,123970,5000,51345421,15057,12.15,35,-3.3
20-Nov-08,390,412.7,383.2,407.95,401.8860522,110928,4640,44580416,12983,11.7,29.5,17.95
21-Nov-08,403,422.8,386.5,399.45,404.6565127,179832,5716,72770190,46625,25.93,36.3,-3.55
24-Nov-08,401,411.8,393.5,402.85,403.7578347,90686,3673,36615183,8748,9.65,18.3,1.85
25-Nov-08,415,415,394,397.15,403.6779301,82479,3230,33294952,12657,15.35,21,-17.85
26-Nov-08,400,409,387,403.45,396.5860145,153759,5480,60978669,21021,13.67,22,3.45
28-Nov-08,403.45,413.7,395,406.25,407.988531,95213,3997,38845812,13813,14.51,18.7,2.8
1-Dec-08,419.5,423.85,399,401.2,408.4030808,45378,2190,18532515,5680,12.52,24.85,-18.3
2-Dec-08,390,408.9,386,405,397.3226752,50134,2468,19919375,10421,20.79,22.9,15
3-Dec-08,411.2,415,396.2,401.7,403.4071266,111835,3309,45115036,37641,33.66,18.8,-9.5
4-Dec-08,403,431.85,401,428.2,416.8166813,109656,3786,45706450,31596,28.81,30.85,25.2
5-Dec-08,430,441.1,421,428.35,433.5661445,133987,4053,58092227,33797,25.22,20.1,-1.65
8-Dec-08,438.85,460,429,433.4,442.1406212,102289,3555,45226122,17132,16.75,31,-5.45
10-Dec-08,433,486.9,433,476.4,459.8851651,200244,6203,92089245,59946,29.94,53.9,43.4
11-Dec-08,480,496.9,471,489.8,486.0914108,208542,6831,101370475,76854,36.85,25.9,9.8
12-Dec-08,475,498.8,470,494.2,485.8573869,141635,5021,68814411,39234,27.7,28.8,19.2
15-Dec-08,510,520.95,485.05,513.35,506.940595,107937,4330,54717647,26689,24.73,35.9,3.35
16-Dec-08,517,545,512.9,535.65,524.1802283,127627,4708,66899550,24069,18.86,32.1,18.65
17-Dec-08,538,545,480,486.3,512.6845762,187516,6803,96136561,54419,29.02,65,-51.7
18-Dec-08,475,528,475,508.15,502.1700223,220824,8502,110891193,25773,11.67,53,33.15
19-Dec-08,505,510.85,493,496.3,501.5539811,143328,5350,71886729,19393,13.53,17.85,-8.7
22-Dec-08,501.25,507.8,482.15,487.9,495.9141571,165931,6317,82287532,25182,15.18,25.65,-13.35
23-Dec-08,485,497,475.05,485.65,488.1013093,159087,6020,77650573,15942,10.02,21.95,0.65
24-Dec-08,480,491.8,461,465.55,476.9675646,111113,4502,52997297,22634,20.37,30.8,-14.45
26-Dec-08,466.2,479,453.25,457.05,467.1269796,107663,4318,50292292,11318,10.51,25.75,-9.15
29-Dec-08,455,472,443,465.4,455.4860907,98675,4517,44945090,12115,12.28,29,10.4
30-Dec-08,470,484.45,464,476.6,476.6587285,114384,4092,54522132,19031,16.64,20.45,6.6
31-Dec-08,480,484.65,471.15,477.9,480.7410917,68812,2857,33080756,9555,13.89,13.5,-2.1
1-Jan-09,479.95,502.9,476,495.9,488.8975484,87944,3266,42995606,21022,23.9,26.9,15.95
2-Jan-09,499.7,503,483.6,493.55,490.9217546,190631,5304,93584905,53825,28.24,19.4,-6.15
5-Jan-09,500.55,509.9,494.5,506.15,502.2622859,118001,4279,59267452,19426,16.46,15.4,5.6
6-Jan-09,508,554,507,544.95,528.7346506,294035,9298,155466493,53106,18.06,47,36.95
7-Jan-09,548,567.1,500,510.45,528.0709225,313187,9301,165384948,52261,16.69,67.1,-37.55
9-Jan-09,500,519.5,490.25,501.75,505.3720492,158006,5047,79851816,27321,17.29,29.25,1.75
12-Jan-09,499,502.95,485.55,496.1,494.8857726,150393,3945,74427356,72204,48.01,17.4,-2.9
13-Jan-09,490,515,486,508.35,504.0396309,118771,4180,59865291,14579,12.27,29,18.35
14-Jan-09,514.7,523,508.35,513.5,516.2585314,119529,4144,61707866,22884,19.15,14.65,-1.2
15-Jan-09,506,506.1,490,502.5,501.5318359,67848,2321,34027932,11593,17.09,16.1,-3.5
16-Jan-09,507.5,511,494.2,501.15,500.6871777,88050,2878,44085506,12664,14.38,16.8,-6.35
19-Jan-09,508.8,511.8,497.45,501.95,506.5336768,96461,3584,48860745,16525,17.13,14.35,-6.85
20-Jan-09,499.4,499.4,482,485.05,488.3462768,128585,6075,62794006,38557,29.99,17.4,-14.35
21-Jan-09,481.1,492,469.1,478.1,479.727194,165033,4903,79170818,37223,22.55,22.9,-3
22-Jan-09,484.8,495.05,478.35,489.8,488.1171482,120753,3431,58941610,22100,18.3,16.7,5
23-Jan-09,485,487.95,470,473.9,480.9210356,74160,2399,35665104,22773,30.71,17.95,-11.1
27-Jan-09,480,489.95,476,486.8,486.2096452,53996,1675,26253376,17028,31.54,13.95,6.8
28-Jan-09,490,505,490,497.95,500.1142833,84588,2656,42303667,18514,21.89,15,7.95
29-Jan-09,502,510.4,494,502.35,504.4893799,94491,3006,47669706,28045,29.68,16.4,0.35
30-Jan-09,495,509.1,491,504.85,503.5976194,71410,2414,35961906,19470,27.27,18.1,9.85
2-Feb-09,508.65,508.65,486,493.05,493.4060739,64077,2574,31615981,13270,20.71,22.65,-15.6
3-Feb-09,496,525,496,518.2,514.2401864,251438,7040,129299524,47226,18.78,29,22.2
4-Feb-09,524,533,518.5,528.1,527.6880591,130124,4556,68664881,18501,14.22,14.5,4.1
5-Feb-09,530,540,510.1,531.5,526.8863897,411204,10939,216657791,17954,4.37,29.9,1.5
6-Feb-09,535,544,532,538.05,536.9722574,159610,4886,85706142,18587,11.65,12,3.05
9-Feb-09,545,547,531.1,539.8,539.1642789,137230,3557,73989514,37299,27.18,15.9,-5.2
10-Feb-09,532,547,505.25,543.8,541.6293596,119334,3710,64634798,15568,13.05,41.75,11.8
11-Feb-09,540,570,526.15,558.15,547.2796855,272903,7947,149354268,67726,24.82,43.85,18.15
12-Feb-09,558.8,565.8,525,549.2,556.0627828,194735,5403,108284886,17680,9.08,40.8,-9.6
13-Feb-09,552,584.7,551,577.35,568.6439451,251186,6916,142835398,35100,13.97,33.7,25.35
16-Feb-09,579,580,556.05,561.45,565.6292988,168130,4263,95099254,52581,31.27,23.95,-17.55
17-Feb-09,550,554,537.95,545.5,546.8142825,89900,3330,49158604,11973,13.32,16.05,-4.5
18-Feb-09,535.25,568,535,562.9,553.0483922,157608,5139,87164851,20701,13.13,33,27.65
19-Feb-09,555,571.05,545.15,549.2,558.7181785,116847,4577,65284543,9735,8.33,25.9,-5.8
20-Feb-09,542,558,535.1,553.75,546.8759321,156906,4767,85808115,42974,27.39,22.9,11.75
24-Feb-09,545,566.9,541,558.8,556.4017965,216204,6792,120296294,18828,8.71,25.9,13.8
25-Feb-09,565,568.6,551,558.15,563.7883438,183850,5583,103652487,23797,12.94,17.6,-6.85
26-Feb-09,557,564.8,554.1,559.65,558.9606921,117381,3167,65611365,21657,18.45,10.7,2.65
27-Feb-09,560,562,520.1,539.8,535.3592809,294221,7250,157513943,78099,26.54,41.9,-20.2
2-Mar-09,528,529.75,516.8,523.5,524.0512358,105278,2715,55171066,27921,26.52,12.95,-4.5
3-Mar-09,526,538.45,517.05,530.1,529.6624647,187213,5675,99159699,27418,14.65,21.4,4.1
4-Mar-09,532,550.4,523.1,540.75,538.9781742,258272,7788,139202971,18056,6.99,27.3,8.75
5-Mar-09,548,551,523,528.2,537.0040879,183711,6114,98653558,13052,7.1,28,-19.8
6-Mar-09,520,533.95,510.1,531.05,523.2738705,180191,5171,94289242,28405,15.76,23.85,11.05
9-Mar-09,528,529.5,516.05,519.45,521.5877265,94692,3329,49390185,7104,7.5,13.45,-8.55
12-Mar-09,525,544,520,541,531.9857008,141197,4364,75114785,31168,22.07,24,16
13-Mar-09,548.1,563.75,548.1,562.2,557.2606411,116670,3938,65015599,26258,22.51,15.65,14.1
16-Mar-09,565,573.2,546,562.8,566.373818,107020,3515,60613326,12360,11.55,27.2,-2.2
17-Mar-09,565.2,575,554.1,556.5,569.5372849,340728,4635,194057300,211580,62.1,20.9,-8.7
18-Mar-09,567.85,567.85,545,548.4,557.7908642,460385,3464,256798547,371852,80.77,22.85,-19.45
19-Mar-09,550,554.7,539.05,546,545.2461858,114243,3500,62290560,9062,7.93,15.65,-4
20-Mar-09,543,551.65,536.8,543.05,544.377848,215150,3278,117122894,118835,55.23,14.85,0.05
23-Mar-09,548,561.85,547,557.4,555.5708331,111071,3082,61707808,31043,27.95,14.85,9.4
24-Mar-09,562,562,546.25,548.65,552.4676059,135997,3531,75133937,17209,12.65,15.75,-13.35
25-Mar-09,552,573,548,562,561.0421086,207725,5582,116542472,45127,21.72,25,10
26-Mar-09,567,582.5,555,560.4,569.3336203,192839,6456,109789726,31060,16.11,27.5,-6.6
27-Mar-09,565,587,561,579.1,571.725092,109182,3719,62422089,17893,16.39,26,14.1
30-Mar-09,579.1,580,561.2,564.95,572.228598,96755,3736,55365978,12289,12.7,18.8,-14.15
31-Mar-09,565.15,604.9,565.15,576.65,588.8047788,281788,6713,165918121,99462,35.3,39.75,11.5
1-Apr-09,585,591.95,574.2,587.3,583.8012185,131305,4192,76656019,21617,16.46,17.75,2.3
2-Apr-09,595,610,592.1,599.75,601.4943279,132315,4679,79586722,20208,15.27,17.9,4.75
6-Apr-09,608.75,613.8,576,580.9,589.9030111,204013,4957,120347883,72559,35.57,37.8,-27.85
8-Apr-09,572,596.9,561,591.15,581.5978768,104463,3776,60755459,20158,19.3,35.9,19.15
9-Apr-09,597.1,600,582.1,587.15,589.3498399,110219,3372,64957550,17547,15.92,17.9,-9.95
13-Apr-09,590,600.9,581.05,591.55,590.146819,138715,4591,81862216,37697,27.18,19.85,1.55
15-Apr-09,589,617,581.6,614.3,610.6800541,220406,5806,134597548,65975,29.93,35.4,25.3
16-Apr-09,617,629.1,602.1,616.5,618.7570463,177717,4294,109963646,42411,23.86,27,-0.5
17-Apr-09,620,635,604.15,610.95,623.3947947,181930,4232,113414215,39134,21.51,30.85,-9.05
20-Apr-09,601,632,601,618.6,619.8392518,140238,3511,86925017,45682,32.57,31,17.6
21-Apr-09,610,627.15,604,613.5,619.3381613,103495,3267,64098403,9929,9.59,23.15,3.5
22-Apr-09,617,652.4,616,645.75,634.8099298,341900,8952,217041515,49065,14.35,36.4,28.75
23-Apr-09,647.1,659.75,635.5,647.7,648.6254577,259167,6556,168102314,50795,19.6,24.25,0.6
24-Apr-09,652,683,649.5,679.3,670.2625199,297166,6454,199179232,97586,32.84,33.5,27.3
27-Apr-09,679,689.9,651.6,659.05,671.4310013,169677,4860,113926398,47750,28.14,38.3,-19.95
28-Apr-09,658,663.9,639.9,643.75,648.7298254,89246,2908,57896542,13854,15.52,24,-14.25
